ID,Richness,year
7_488099,12,2004
7_488099,12,2005
7_488099,8,2006
7_488099,8,2007
7_488099,9,2008
7_488100,5,2004
7_488100,8,2005
7_488100,7,2006
7_488100,9,2007
7_488100,8,2008
7_488100,6,2012
7_488100,8,2014
7_488101,9,2004
7_488101,8,2005
7_488101,7,2006
7_488101,5,2007
7_488101,5,2008
7_488102,8,2004
7_488102,9,2005
7_488102,12,2006
7_488102,10,2007
7_488102,10,2010
7_488102,7,2012
7_488102,11,2014
7_488103,10,2004
7_488103,13,2005
7_488103,9,2006
7_488103,10,2007
7_488103,8,2008
7_488104,13,2004
7_488104,8,2005
7_488104,8,2006
7_488104,9,2007
7_488104,8,2008
7_488105,9,2004
7_488105,11,2005
7_488105,9,2006
7_488105,9,2007
7_488105,9,2008
7_488105,10,2010
7_488106,13,2004
7_488106,11,2005
7_488106,14,2006
7_488106,9,2007
7_488106,8,2008
7_488106,12,2010
7_488106,11,2012
7_488106,5,2014
7_488107,10,2004
7_488107,20,2005
7_488107,10,2006
7_488107,11,2007
7_488107,8,2008
7_488108,6,2004
7_488108,9,2005
7_488108,7,2006
7_488108,8,2007
7_488108,7,2008
7_488109,10,2006
7_488109,15,2007
7_488109,15,2008
7_488110,13,2006
7_488110,16,2007
7_488110,18,2008
7_488111,13,2004
7_488111,13,2005
7_488111,10,2006
7_488111,10,2007
7_488111,10,2008
7_488112,14,2004
7_488112,13,2005
7_488112,14,2006
7_488112,12,2007
7_488112,15,2008
7_488113,8,2004
7_488113,7,2005
7_488113,7,2006
7_488113,6,2007
7_488113,6,2008
7_488114,10,2004
7_488114,9,2005
7_488114,10,2006
7_488114,11,2007
7_488114,10,2008
7_488115,7,2004
7_488115,7,2005
7_488115,4,2006
7_488115,10,2007
7_488115,7,2008
7_488116,12,2004
7_488116,16,2005
7_488116,14,2006
7_488116,14,2007
7_488116,15,2008
7_488116,15,2010
7_488117,14,2004
7_488117,12,2005
7_488117,14,2006
7_488117,13,2007
7_488117,10,2008
7_488118,10,2004
7_488118,7,2005
7_488118,8,2006
7_488118,6,2007
7_488118,6,2008
7_488119,10,2004
7_488119,15,2005
7_488119,15,2006
7_488119,14,2007
7_488119,13,2008
7_488119,14,2010
7_488119,13,2012
7_488119,14,2014
7_488120,11,2004
7_488120,6,2005
7_488120,8,2006
7_488120,9,2007
7_488120,8,2008
7_488121,11,2004
7_488121,11,2005
7_488121,11,2006
7_488121,12,2007
7_488121,10,2008
7_488122,8,2004
7_488122,11,2005
7_488122,12,2006
7_488122,10,2007
7_488122,11,2008
7_488123,10,2004
7_488123,11,2005
7_488123,12,2006
7_488123,10,2007
7_488123,10,2008
7_488123,7,2012
7_488123,12,2014
7_488124,11,2004
7_488124,6,2005
7_488124,7,2006
7_488124,7,2007
7_488124,7,2008
7_488125,7,2004
7_488125,8,2005
7_488125,10,2006
7_488125,12,2007
7_488125,7,2008
7_488126,12,2004
7_488126,10,2005
7_488126,10,2006
7_488126,8,2007
7_488126,10,2008
7_488127,13,2004
7_488127,11,2005
7_488127,10,2006
7_488127,10,2007
7_488127,10,2008
7_488128,14,2004
7_488128,10,2005
7_488128,11,2006
7_488128,8,2007
7_488128,15,2008
7_488128,12,2010
7_488128,16,2012
7_488128,18,2014
7_488129,6,2004
7_488129,9,2005
7_488129,10,2006
7_488129,7,2007
7_488129,13,2008
7_488129,9,2010
7_488129,7,2012
7_488129,10,2014
7_488130,11,2004
7_488130,11,2005
7_488130,14,2006
7_488130,12,2007
7_488130,14,2008
7_488130,11,2010
7_488131,13,2004
7_488131,14,2005
7_488131,9,2006
7_488131,11,2007
7_488131,11,2008
7_488132,14,2004
7_488132,12,2005
7_488132,13,2006
7_488132,13,2007
7_488132,12,2008
7_488132,12,2010
7_488133,6,2004
7_488133,7,2005
7_488133,6,2006
7_488133,7,2007
7_488133,5,2008
7_488134,14,2004
7_488134,12,2005
7_488134,8,2006
7_488134,11,2007
7_488134,11,2008
7_488135,12,2004
7_488135,12,2005
7_488135,11,2006
7_488135,11,2007
7_488135,7,2008
7_488136,14,2004
7_488136,7,2005
7_488136,8,2006
7_488136,5,2007
7_488136,8,2008
7_488136,8,2012
7_488136,10,2014
7_488137,10,2004
7_488137,16,2005
7_488137,12,2006
7_488137,16,2007
7_488137,12,2008
7_488137,16,2010
7_488137,14,2012
7_488137,17,2014
7_488138,11,2004
7_488138,15,2005
7_488138,14,2006
7_488138,11,2007
7_488138,9,2008
8_488139,11,2005
8_488139,12,2006
8_488139,9,2007
8_488139,10,2008
8_488140,29,2004
8_488140,27,2005
8_488140,26,2006
8_488140,37,2007
8_488140,16,2008
8_488141,31,2004
8_488141,20,2005
8_488141,20,2006
8_488141,17,2007
8_488141,19,2008
8_488141,20,2010
8_488141,26,2012
8_488141,23,2014
8_488142,27,2004
8_488142,20,2005
8_488142,19,2006
8_488142,24,2007
8_488142,25,2008
8_488143,32,2004
8_488143,20,2005
8_488143,31,2006
8_488143,23,2007
8_488143,18,2008
8_488143,23,2010
8_488143,24,2012
8_488143,28,2014
8_488144,22,2004
8_488144,21,2005
8_488144,14,2006
8_488144,14,2007
8_488144,11,2008
8_488145,39,2004
8_488145,20,2005
8_488145,26,2006
8_488145,30,2007
8_488145,25,2008
8_488145,31,2010
8_488145,30,2012
8_488145,37,2014
8_488146,42,2004
8_488146,23,2005
8_488146,14,2006
8_488146,10,2007
8_488147,28,2004
8_488147,22,2005
8_488147,24,2006
8_488147,25,2007
8_488147,24,2008
8_488147,36,2010
8_488147,28,2012
8_488147,33,2014
8_488148,27,2004
8_488148,16,2005
8_488148,17,2006
8_488148,24,2007
8_488148,13,2008
8_488148,18,2010
8_488148,30,2012
8_488148,26,2014
8_488149,41,2004
8_488149,30,2005
8_488149,34,2006
8_488149,24,2007
8_488149,26,2010
8_488149,35,2012
8_488149,39,2014
8_488150,21,2004
8_488150,15,2005
8_488150,16,2006
8_488150,15,2007
8_488150,13,2008
8_488151,25,2004
8_488151,23,2006
8_488151,21,2007
8_488151,18,2008
8_488152,39,2004
8_488152,21,2005
8_488152,21,2006
8_488152,20,2007
8_488152,27,2008
8_488152,32,2010
8_488152,33,2012
8_488152,33,2014
8_488153,52,2004
8_488153,25,2005
8_488153,30,2006
8_488153,31,2007
8_488153,29,2008
8_488153,33,2010
8_488153,29,2012
8_488153,23,2014
8_488154,34,2004
8_488154,24,2005
8_488154,18,2006
8_488154,25,2007
8_488154,19,2008
8_488154,25,2010
8_488154,28,2012
8_488154,22,2014
8_488155,24,2004
8_488155,25,2005
8_488155,25,2006
8_488155,27,2007
8_488155,17,2008
8_488156,31,2004
8_488156,15,2005
8_488156,25,2006
8_488156,20,2007
8_488156,24,2008
8_488156,27,2010
8_488156,26,2012
8_488156,22,2014
8_488157,35,2004
8_488157,18,2005
8_488157,21,2006
8_488157,27,2007
8_488157,21,2008
8_488158,36,2004
8_488158,24,2005
8_488158,27,2006
8_488158,37,2007
8_488158,36,2008
8_488159,35,2004
8_488159,17,2005
8_488159,26,2006
8_488159,36,2007
8_488159,34,2008
8_488160,31,2004
8_488160,15,2005
8_488160,12,2006
8_488160,10,2007
8_488160,18,2008
8_488161,32,2004
8_488161,19,2005
8_488161,20,2006
8_488161,18,2007
8_488161,19,2008
9_488162,6,2005
9_488162,8,2006
9_488162,6,2007
9_488162,8,2008
9_488163,9,2004
9_488163,6,2005
9_488163,8,2006
9_488163,6,2007
9_488163,13,2008
9_488164,9,2004
9_488164,9,2005
9_488164,9,2006
9_488164,8,2007
9_488164,9,2008
9_488165,7,2005
9_488165,7,2006
9_488165,7,2007
9_488165,11,2008
9_488165,9,2011
9_488165,8,2014
9_488166,10,2004
9_488166,9,2007
9_488166,12,2008
9_488167,6,2005
9_488167,5,2006
9_488167,7,2007
9_488167,7,2008
9_488168,10,2004
9_488168,10,2005
9_488168,12,2006
9_488168,7,2007
9_488168,13,2008
9_488168,12,2011
9_488168,7,2014
9_488169,6,2004
9_488169,8,2005
9_488169,6,2006
9_488169,7,2007
9_488169,7,2008
9_488170,8,2005
9_488170,6,2006
9_488170,7,2007
9_488170,8,2008
9_488170,5,2011
9_488170,6,2014
9_488171,6,2004
9_488171,7,2005
9_488171,6,2006
9_488171,7,2007
9_488171,8,2008
9_488172,8,2004
9_488172,9,2005
9_488172,6,2006
9_488172,6,2007
9_488172,8,2008
9_488173,10,2004
9_488173,7,2005
9_488173,7,2006
9_488173,7,2007
9_488173,9,2008
9_488174,5,2004
9_488174,9,2005
9_488174,6,2006
9_488174,4,2007
9_488174,8,2008
9_488175,7,2004
9_488175,8,2005
9_488175,6,2006
9_488175,8,2007
9_488175,8,2008
9_488176,11,2004
9_488176,7,2005
9_488176,10,2006
9_488176,7,2007
9_488176,8,2008
9_488177,14,2005
9_488177,12,2007
9_488177,15,2008
9_488178,7,2004
9_488178,6,2005
9_488178,5,2006
9_488178,6,2007
9_488178,6,2008
9_488179,6,2004
9_488179,6,2005
9_488179,10,2006
9_488179,7,2007
9_488179,10,2008
9_488180,12,2004
9_488180,11,2005
9_488180,10,2006
9_488180,10,2007
9_488180,13,2008
9_488181,16,2005
9_488181,12,2006
9_488181,12,2007
9_488181,12,2008
9_488182,10,2004
9_488182,10,2005
9_488182,10,2006
9_488182,17,2007
9_488182,16,2008
9_488183,6,2005
9_488183,8,2006
9_488183,4,2007
9_488183,8,2008
9_488183,2,2011
9_488183,5,2014
9_488184,6,2004
9_488184,6,2005
9_488184,6,2006
9_488184,6,2007
9_488184,7,2008
9_488184,5,2011
9_488184,6,2014
9_488185,8,2004
9_488185,9,2005
9_488185,8,2007
9_488185,12,2008
9_488186,7,2004
9_488186,9,2005
9_488186,4,2006
9_488186,7,2007
9_488186,9,2008
9_488187,9,2004
9_488187,11,2005
9_488187,14,2006
9_488187,11,2007
9_488187,15,2008
9_488188,13,2004
9_488188,16,2005
9_488188,12,2006
9_488188,7,2007
9_488188,16,2008
9_488188,21,2011
9_488188,12,2014
9_488189,12,2004
9_488189,9,2005
9_488189,9,2006
9_488189,12,2007
9_488189,9,2008
9_488190,8,2004
9_488190,8,2005
9_488190,9,2006
9_488190,9,2007
9_488190,12,2008
9_488191,11,2004
9_488191,8,2005
9_488191,6,2006
9_488191,7,2007
9_488191,8,2008
9_488192,6,2004
9_488192,8,2005
9_488192,8,2006
9_488192,8,2007
9_488192,9,2008
9_488192,9,2011
9_488192,10,2014
9_488193,8,2004
9_488193,10,2005
9_488193,10,2006
9_488193,9,2007
9_488193,10,2008
9_488194,11,2004
9_488194,11,2005
9_488194,8,2006
9_488194,11,2007
9_488194,10,2008
9_488195,15,2004
9_488195,17,2005
9_488195,10,2006
9_488195,19,2007
9_488195,23,2008
9_488196,8,2004
9_488196,9,2005
9_488196,10,2006
9_488196,7,2007
9_488196,9,2008
9_488196,10,2011
9_488196,9,2014
9_488197,8,2004
9_488197,6,2005
9_488197,7,2006
9_488197,7,2007
9_488197,6,2008
9_488198,9,2004
9_488198,7,2006
9_488198,7,2007
9_488198,12,2008
9_488198,6,2011
9_488198,7,2014
9_488199,12,2004
9_488199,12,2005
9_488199,7,2006
9_488199,8,2007
9_488199,12,2008
9_488200,11,2006
9_488200,11,2008
9_488200,9,2011
9_488200,9,2014
9_488201,10,2004
9_488201,11,2005
9_488201,13,2006
9_488201,7,2007
9_488201,16,2008
10_488202,7,2004
10_488202,6,2005
10_488202,10,2006
10_488202,4,2007
10_488202,7,2008
10_488202,5,2009
10_488202,5,2012
10_488202,8,2014
10_488203,4,2004
10_488203,6,2005
10_488203,4,2006
10_488203,6,2007
10_488203,4,2008
10_488203,4,2009
10_488204,8,2004
10_488204,9,2005
10_488204,5,2006
10_488204,10,2007
10_488204,8,2008
10_488204,7,2009
10_488205,6,2004
10_488205,8,2005
10_488205,10,2006
10_488205,8,2007
10_488205,11,2008
10_488205,11,2009
10_488206,8,2004
10_488206,7,2005
10_488206,10,2006
10_488206,11,2007
10_488206,9,2008
10_488206,9,2009
10_488207,7,2004
10_488207,9,2005
10_488207,6,2006
10_488207,6,2007
10_488207,8,2008
10_488207,7,2009
10_488208,4,2004
10_488208,4,2005
10_488208,5,2006
10_488208,3,2007
10_488208,5,2008
10_488208,5,2009
10_488209,1,2004
10_488209,7,2005
10_488209,7,2006
10_488209,7,2007
10_488209,7,2008
10_488209,8,2009
10_488210,7,2004
10_488210,8,2005
10_488210,9,2006
10_488210,6,2007
10_488210,11,2008
10_488210,9,2009
10_488211,9,2004
10_488211,6,2005
10_488211,5,2006
10_488211,8,2007
10_488211,8,2008
10_488211,8,2009
10_488212,6,2004
10_488212,5,2005
10_488212,4,2006
10_488212,4,2007
10_488212,5,2008
10_488212,5,2009
10_488212,6,2012
10_488212,6,2014
10_488213,5,2004
10_488213,7,2005
10_488213,6,2006
10_488213,6,2007
10_488213,6,2008
10_488213,7,2009
10_488213,6,2012
10_488213,3,2014
10_488214,6,2004
10_488214,9,2005
10_488214,10,2007
10_488214,6,2008
10_488214,7,2009
10_488214,5,2012
10_488214,8,2014
10_488215,6,2004
10_488215,6,2005
10_488215,6,2006
10_488215,5,2007
10_488215,7,2008
10_488215,7,2009
10_488215,7,2012
10_488215,9,2014
10_488216,5,2004
10_488216,6,2005
10_488216,6,2006
10_488216,5,2007
10_488216,6,2008
10_488216,5,2009
10_488216,6,2012
10_488216,6,2014
10_488217,9,2004
10_488217,5,2005
10_488217,7,2006
10_488217,7,2007
10_488217,7,2008
10_488217,7,2009
10_488217,5,2012
10_488217,7,2014
10_488218,7,2004
10_488218,3,2005
10_488218,5,2006
10_488218,7,2007
10_488218,5,2008
10_488218,4,2009
10_488219,5,2004
10_488219,4,2005
10_488219,4,2006
10_488219,3,2007
10_488219,5,2008
10_488219,4,2009
10_488220,5,2004
10_488220,7,2005
10_488220,4,2006
10_488220,6,2007
10_488220,5,2008
10_488220,6,2009
10_488220,4,2012
10_488220,6,2014
10_488221,6,2004
10_488221,7,2005
10_488221,3,2006
10_488221,2,2007
10_488221,5,2008
10_488221,3,2009
10_488222,5,2004
10_488222,5,2005
10_488222,6,2006
10_488222,7,2007
10_488222,8,2008
10_488222,6,2009
10_488223,5,2004
10_488223,4,2005
10_488223,5,2006
10_488224,4,2004
10_488224,4,2005
10_488224,7,2006
10_488224,5,2007
10_488224,7,2008
10_488224,6,2009
10_488225,8,2004
10_488225,8,2005
10_488225,10,2006
10_488225,8,2007
10_488225,8,2008
10_488225,10,2009
10_488226,7,2004
10_488226,7,2005
10_488226,6,2006
10_488226,7,2007
10_488226,6,2008
10_488226,6,2009
10_488227,7,2004
10_488227,6,2005
10_488227,5,2006
10_488227,7,2007
10_488227,8,2008
10_488227,5,2009
10_488228,7,2004
10_488228,7,2005
10_488228,7,2007
10_488228,8,2008
10_488228,7,2009
10_488228,7,2012
10_488228,8,2014
10_488229,7,2004
10_488229,2,2005
10_488229,2,2006
10_488230,5,2004
10_488230,8,2005
10_488230,8,2006
10_488230,8,2007
10_488230,8,2008
10_488230,8,2009
10_488231,7,2004
10_488231,6,2005
10_488231,7,2006
10_488231,6,2007
10_488231,7,2008
10_488231,7,2009
10_488232,6,2004
10_488232,8,2005
10_488232,7,2006
10_488232,6,2007
10_488232,9,2008
10_488232,7,2009
10_488233,6,2004
10_488233,5,2005
10_488233,4,2006
10_488233,4,2007
10_488233,4,2008
10_488233,2,2009
10_488234,5,2004
10_488234,5,2005
10_488234,7,2006
10_488234,6,2007
10_488234,8,2008
10_488234,7,2009
10_488235,6,2004
10_488235,8,2005
10_488235,5,2006
10_488235,6,2007
10_488235,8,2008
10_488235,8,2009
10_488236,5,2004
10_488236,8,2005
10_488236,8,2006
10_488236,10,2007
10_488236,8,2008
10_488236,6,2009
10_488237,4,2004
10_488237,2,2005
10_488237,2,2006
10_488237,3,2007
10_488237,2,2008
10_488237,2,2009
10_488238,5,2004
10_488238,8,2005
10_488238,8,2006
10_488238,8,2007
10_488238,8,2008
10_488238,8,2009
10_488239,12,2004
10_488239,8,2005
10_488239,8,2006
10_488239,8,2007
10_488239,7,2008
10_488239,9,2009
10_488240,10,2004
10_488240,8,2005
10_488240,9,2006
10_488240,8,2007
10_488240,9,2008
10_488240,9,2009
10_488241,6,2004
10_488241,7,2005
10_488241,7,2006
10_488241,6,2007
10_488241,6,2008
10_488241,5,2009
10_488241,6,2012
10_488241,6,2014
10_488242,6,2004
10_488242,7,2005
10_488242,6,2006
10_488242,8,2007
10_488242,8,2008
10_488242,7,2009
10_488243,6,2004
10_488243,7,2005
10_488243,6,2006
10_488243,9,2007
10_488243,8,2008
10_488243,10,2009
11_488244,5,2004
11_488244,8,2005
11_488244,5,2006
11_488244,5,2007
11_488244,4,2008
11_488245,3,2004
11_488245,7,2005
11_488245,6,2006
11_488245,6,2007
11_488245,3,2008
11_488246,8,2004
11_488246,4,2005
11_488246,4,2006
11_488246,5,2007
11_488246,2,2008
11_488247,9,2004
11_488247,11,2005
11_488247,8,2006
11_488247,13,2007
11_488247,9,2008
11_488248,6,2004
11_488248,9,2005
11_488248,7,2006
11_488248,8,2007
11_488248,8,2008
11_488249,11,2004
11_488249,9,2005
11_488249,14,2006
11_488249,11,2007
11_488249,10,2008
11_488249,11,2011
11_488250,5,2004
11_488250,6,2005
11_488250,6,2006
11_488250,7,2007
11_488250,6,2008
11_488251,9,2004
11_488251,10,2005
11_488251,8,2006
11_488251,10,2007
11_488251,8,2008
11_488252,17,2004
11_488252,16,2006
11_488252,10,2007
11_488252,10,2008
11_488253,18,2004
11_488253,12,2005
11_488253,15,2006
11_488253,15,2007
11_488253,11,2008
11_488254,10,2004
11_488254,17,2006
11_488254,17,2007
11_488254,15,2008
11_488254,14,2011
11_488254,14,2014
11_488255,15,2004
11_488255,15,2005
11_488255,17,2006
11_488255,14,2007
11_488255,14,2008
11_488256,4,2004
11_488256,6,2005
11_488256,5,2006
11_488256,4,2007
11_488256,7,2008
11_488257,1,2004
11_488257,6,2005
11_488257,5,2006
11_488257,6,2007
11_488257,4,2008
11_488258,15,2004
11_488258,20,2006
11_488258,7,2007
11_488258,9,2008
11_488258,10,2011
11_488258,13,2014
11_488259,10,2004
11_488259,9,2005
11_488259,11,2006
11_488259,8,2007
11_488259,11,2008
11_488260,12,2004
11_488260,14,2006
11_488260,16,2007
11_488260,14,2008
11_488260,12,2011
11_488260,14,2014
11_488261,4,2004
11_488261,6,2005
11_488261,6,2006
11_488261,10,2007
11_488261,8,2008
11_488261,13,2014
11_488262,10,2004
11_488262,13,2005
11_488262,13,2006
11_488262,14,2007
11_488262,8,2008
11_488262,12,2011
11_488262,13,2014
11_488263,12,2005
11_488263,15,2006
11_488263,17,2007
11_488263,12,2008
11_488264,9,2005
11_488264,14,2006
11_488264,11,2007
11_488264,11,2008
11_488265,13,2005
11_488265,15,2006
11_488265,17,2007
11_488265,12,2008
11_488266,7,2005
11_488266,14,2006
11_488266,7,2007
11_488266,8,2008
11_488266,6,2011
11_488266,9,2014
11_488267,14,2004
11_488267,14,2005
11_488267,16,2006
11_488267,17,2007
11_488267,12,2008
11_488267,17,2011
11_488267,15,2014
11_488268,10,2004
11_488268,7,2005
11_488268,5,2006
11_488268,7,2007
11_488268,6,2008
11_488269,4,2004
11_488269,8,2005
11_488269,5,2006
11_488269,7,2007
11_488269,8,2008
11_488270,12,2004
11_488270,13,2005
11_488270,11,2006
11_488270,12,2007
11_488270,10,2008
11_488271,9,2004
11_488271,11,2005
11_488271,14,2006
11_488271,12,2007
11_488271,13,2008
11_488271,17,2011
11_488271,14,2014
11_488272,6,2004
11_488272,11,2005
11_488272,10,2006
11_488272,7,2007
11_488272,10,2008
11_488273,7,2004
11_488273,9,2005
11_488273,7,2006
11_488273,6,2007
11_488273,10,2008
11_488274,12,2004
11_488274,8,2005
11_488274,7,2006
11_488274,11,2007
11_488274,7,2008
11_488275,15,2004
11_488275,15,2005
11_488275,17,2006
11_488275,18,2007
11_488275,14,2008
11_488276,2,2005
11_488276,4,2006
11_488276,5,2007
11_488276,1,2008
11_488277,7,2004
11_488277,5,2005
11_488277,7,2006
11_488277,8,2007
11_488277,7,2008
11_488278,6,2004
11_488278,6,2005
11_488278,6,2006
11_488278,6,2007
11_488278,5,2008
11_488279,10,2004
11_488279,11,2005
11_488279,12,2006
11_488279,9,2007
11_488279,9,2008
11_488280,13,2004
11_488280,8,2005
11_488280,8,2006
11_488280,12,2007
11_488280,12,2008
11_488281,12,2004
11_488281,18,2005
11_488281,19,2006
11_488281,18,2007
11_488281,17,2008
11_488282,10,2004
11_488282,12,2005
11_488282,13,2006
11_488282,10,2007
11_488282,12,2008
11_488282,13,2011
11_488282,14,2014
11_488283,11,2005
11_488283,9,2006
11_488283,9,2007
11_488283,9,2008
11_488283,12,2011
11_488283,13,2014
12_488284,3,2004
12_488284,3,2005
12_488284,3,2006
12_488284,1,2007
12_488284,3,2008
12_488285,3,2004
12_488285,3,2005
12_488285,2,2006
12_488285,2,2007
12_488285,4,2008
12_488286,1,2004
12_488286,1,2005
12_488286,1,2006
12_488286,1,2008
12_488287,11,2004
12_488287,12,2005
12_488287,6,2006
12_488287,19,2007
12_488287,14,2008
12_488287,9,2012
12_488287,9,2014
12_488288,35,2004
12_488288,38,2005
12_488288,33,2006
12_488288,31,2007
12_488288,37,2008
12_488289,23,2004
12_488289,26,2005
12_488289,28,2006
12_488289,26,2007
12_488289,23,2008
12_488289,13,2012
12_488289,15,2014
12_488290,31,2004
12_488290,35,2005
12_488290,26,2006
12_488290,36,2007
12_488290,29,2008
12_488291,35,2004
12_488291,32,2005
12_488291,34,2006
12_488291,41,2007
12_488291,34,2008
12_488291,25,2012
12_488291,24,2014
12_488292,10,2004
12_488292,11,2005
12_488292,8,2006
12_488292,13,2007
12_488292,6,2008
12_488293,23,2004
12_488293,30,2005
12_488293,33,2006
12_488293,31,2007
12_488293,29,2008
12_488293,7,2012
12_488293,6,2014
12_488294,3,2004
12_488294,5,2005
12_488294,1,2006
12_488294,4,2007
12_488294,4,2008
12_488294,8,2012
12_488294,7,2014
12_488295,23,2004
12_488295,31,2005
12_488295,26,2006
12_488295,21,2007
12_488295,21,2008
12_488296,13,2004
12_488296,16,2005
12_488296,14,2006
12_488296,19,2007
12_488296,14,2008
12_488297,21,2004
12_488297,21,2005
12_488297,19,2006
12_488297,23,2007
12_488297,22,2008
12_488298,12,2004
12_488298,11,2005
12_488298,12,2006
12_488298,14,2007
12_488298,13,2008
12_488299,20,2004
12_488299,16,2005
12_488299,14,2006
12_488299,14,2007
12_488299,16,2008
12_488300,26,2004
12_488300,26,2005
12_488300,34,2006
12_488300,28,2007
12_488300,26,2008
12_488301,22,2004
12_488301,23,2005
12_488301,21,2006
12_488301,21,2007
12_488301,17,2008
12_488302,31,2005
12_488302,27,2006
12_488302,30,2007
12_488302,24,2008
12_488303,7,2005
12_488303,14,2006
12_488303,13,2007
12_488303,10,2008
12_488304,23,2005
12_488304,22,2006
12_488304,24,2007
12_488304,25,2008
12_488305,34,2006
12_488305,29,2007
12_488305,29,2008
12_488306,24,2006
12_488306,24,2007
12_488306,25,2008
12_488307,43,2006
12_488307,39,2007
12_488307,28,2008
12_488308,19,2006
12_488308,19,2007
12_488308,18,2008
12_488309,21,2006
12_488309,22,2007
12_488309,19,2008
12_488310,23,2006
12_488310,23,2007
12_488310,11,2008
12_488311,34,2004
12_488311,28,2005
12_488311,34,2006
12_488311,29,2007
12_488311,33,2008
12_488311,10,2012
12_488311,15,2014
12_488312,13,2004
12_488312,4,2005
12_488312,19,2006
12_488312,18,2007
12_488312,16,2008
12_488313,8,2004
12_488313,7,2005
12_488313,10,2006
12_488313,12,2007
12_488313,7,2008
12_488314,9,2004
12_488314,11,2005
12_488314,16,2006
12_488314,11,2007
12_488314,9,2008
12_488315,5,2004
12_488315,8,2005
12_488315,5,2006
12_488315,2,2007
12_488315,8,2008
12_488315,4,2012
12_488315,1,2014
12_488316,11,2004
12_488316,5,2005
12_488316,11,2006
12_488316,13,2007
12_488316,9,2008
12_488316,9,2012
12_488316,11,2014
12_488317,28,2004
12_488317,31,2005
12_488317,25,2006
12_488317,29,2007
12_488317,31,2008
12_488318,7,2004
12_488318,7,2005
12_488318,10,2006
12_488318,10,2007
12_488318,4,2008
12_488319,26,2004
12_488319,26,2005
12_488319,23,2006
12_488319,27,2007
12_488319,21,2008
12_488319,14,2012
12_488319,19,2014
12_488320,33,2004
12_488320,36,2005
12_488320,30,2006
12_488320,38,2007
12_488320,40,2008
12_488320,20,2012
12_488320,26,2014
12_488321,8,2004
12_488321,18,2005
12_488321,4,2006
12_488321,5,2007
12_488321,3,2008
12_488322,14,2006
12_488322,18,2007
12_488322,19,2008
12_488323,6,2004
12_488323,3,2005
12_488323,2,2006
12_488323,2,2007
12_488323,4,2008
13_488324,1,2004
13_488324,0,2005
13_488324,0,2006
13_488324,0,2007
13_488324,1,2008
13_488325,6,2004
13_488325,1,2005
13_488325,0,2006
13_488325,0,2007
13_488325,0,2008
13_488326,0,2004
13_488326,0,2005
13_488326,0,2006
13_488326,0,2007
13_488326,0,2008
13_488327,16,2004
13_488327,9,2005
13_488327,7,2006
13_488327,2,2007
13_488327,0,2008
13_488328,24,2004
13_488328,24,2005
13_488328,19,2006
13_488328,20,2007
13_488328,14,2008
13_488328,24,2010
13_488328,22,2011
13_488328,19,2014
13_488329,11,2004
13_488329,17,2005
13_488329,20,2006
13_488329,16,2007
13_488329,14,2008
13_488329,19,2010
13_488330,27,2004
13_488330,26,2005
13_488330,25,2006
13_488330,23,2007
13_488330,18,2008
13_488330,31,2010
13_488330,26,2011
13_488330,30,2014
13_488331,13,2004
13_488331,5,2005
13_488331,14,2006
13_488331,11,2007
13_488331,13,2008
13_488332,0,2004
13_488332,1,2005
13_488332,3,2006
13_488332,1,2007
13_488332,5,2008
13_488333,6,2004
13_488333,6,2005
13_488333,12,2006
13_488333,3,2007
